epoch, batchidx, datapoint_index
014,010,467
014,010,302
014,010,199
014,010,576
014,010,477
014,010,462
014,010,383
014,010,146
014,010,183
014,010,083
014,010,619
014,010,672
014,010,452
014,010,545
014,010,661
014,010,435
014,010,575
014,011,446
014,011,556
014,011,008
014,011,032
014,011,467
014,011,570
014,011,164
014,011,305
014,011,071
014,011,211
014,011,503
014,011,574
014,011,535
014,011,190
014,011,124
014,011,088
014,011,405
014,011,539
014,011,540
014,011,392
014,011,301
014,011,306
014,011,065
014,011,276
014,011,531
014,011,097
014,011,536
014,011,100
014,011,387
014,011,269
014,011,176
014,011,183
014,011,208
014,011,466
014,011,022
014,011,051
014,011,572
014,011,514
014,011,169
014,011,254
014,011,043
014,011,456
014,011,286
014,011,373
014,011,239
014,011,224
014,011,221
014,011,430
014,011,033
014,011,597
014,011,275
014,011,081
014,011,101
014,011,204
014,011,251
014,011,381
014,011,438
014,011,142
014,011,203
014,011,193
014,011,329
014,011,408
014,011,581
014,011,246
014,011,376
014,011,267
014,011,541
014,011,340
014,011,038
014,011,468
014,011,103
014,011,243
014,011,126
014,011,417
014,011,023
014,011,080
014,011,584
014,011,391
014,011,452
014,011,007
014,011,195
014,011,111
014,011,118
014,011,365
014,011,409
014,011,041
014,011,116
014,011,463
014,011,395
014,011,483
014,011,515
014,011,599
014,011,128
014,011,207
014,011,237
014,011,418
014,011,214
014,011,347
014,011,319
014,011,015
014,012,240
014,012,382
014,012,062
014,012,178
014,012,018
014,012,479
014,012,127
014,012,368
014,012,098
014,012,315
014,012,090
014,012,154
014,012,278
014,012,249
014,012,301
014,012,305
014,012,367
014,012,213
014,012,080
014,012,374
014,012,164
014,012,104
014,012,386
014,012,200
014,012,466
014,012,451
014,012,473
014,012,427
014,012,241
014,012,408
014,012,190
014,012,268
014,012,166
014,012,222
014,012,172
014,012,153
014,012,303
014,012,430
014,012,282
014,012,044
014,012,229
014,012,049
014,012,242
014,012,452
014,012,285
014,012,299
014,012,037
014,012,341
014,012,198
014,012,499
014,012,146
014,012,477
014,012,060
014,012,298
014,012,340
014,012,357
014,012,131
014,012,236
014,012,435
014,012,267
014,012,403
014,012,160
014,012,133
014,012,495
014,012,077
014,012,050
014,012,076
014,012,211
014,012,125
014,012,347
014,012,359
014,012,186
014,012,433
014,012,124
014,012,362
014,012,149
014,012,238
014,012,061
014,012,263
014,012,189
014,012,139
014,012,083
014,012,078
014,012,141
014,012,323
014,012,140
014,012,158
014,012,319
014,012,446
014,012,097
014,012,409
014,012,054
014,012,283
014,012,252
014,012,316
014,012,422
014,012,281
014,012,068
014,012,147
014,012,465
014,013,328
014,013,327
014,013,126
014,013,229
014,013,123
014,013,247
014,013,266
014,013,116
014,013,371
014,013,134
014,013,175
014,013,046
014,013,369
014,013,079
014,013,115
014,013,397
014,013,140
014,013,002
014,013,157
014,013,301
014,013,324
014,013,108
014,013,128
014,013,177
014,013,232
014,013,104
014,013,127
014,013,335
014,013,331
014,013,106
014,013,240
014,013,146
014,013,176
014,013,231
014,013,093
014,013,090
014,013,063
014,013,381
014,013,169
014,013,100
014,013,152
014,013,099
014,013,075
014,013,321
014,013,159
014,013,326
014,013,393
014,013,088
014,013,129
014,013,222
014,013,043
014,013,009
014,013,162
014,013,253
014,013,224
014,013,379
014,013,372
014,013,305
014,013,297
014,013,217
014,013,032
014,013,193
014,013,161
014,013,323
014,013,084
014,013,044
014,013,142
014,013,316
014,013,192
014,013,375
014,013,036
014,013,308
014,013,174
014,013,388
014,013,178
014,013,345
014,013,220
014,013,267
014,013,282
014,013,061
014,013,365
014,013,383
014,013,238
014,013,318
014,013,248
014,013,277
014,013,054
014,013,019
014,013,225
014,013,011
014,013,030
014,013,317
014,013,303
014,013,246
014,013,201
014,013,352
014,013,304
014,013,361
014,013,213
014,013,165
014,014,168
014,014,274
014,014,271
014,014,014
014,014,103
014,014,162
014,014,077
014,014,296
014,014,225
014,014,013
014,014,059
014,014,064
014,014,182
014,014,293
014,014,128
014,014,254
014,014,113
014,014,285
014,014,090
014,014,216
014,014,070
014,014,283
014,014,242
014,014,237
014,014,167
014,014,087
014,014,252
014,014,229
014,014,227
014,014,145
014,014,122
014,014,043
014,014,055
014,014,032
014,014,264
014,014,120
014,014,076
014,014,003
014,014,206
014,014,025
014,014,012
014,014,061
014,014,282
014,014,088
014,014,147
014,014,041
014,014,058
014,014,066
014,014,026
014,014,002
014,014,082
014,014,269
014,014,068
014,014,243
014,014,153
014,014,131
014,014,185
014,014,006
014,014,062
014,014,236
014,014,262
014,014,198
014,014,197
014,014,116
014,014,258
014,014,204
014,014,005
014,014,156
014,014,123
014,014,291
014,014,048
014,014,141
014,014,011
014,014,259
014,014,173
014,014,278
014,014,027
014,014,111
014,014,155
014,014,140
014,014,267
014,014,112
014,014,255
014,014,010
014,014,130
014,014,075
014,014,213
014,014,135
014,014,233
014,014,209
014,014,069
014,014,138
014,014,072
014,014,211
014,014,051
014,014,260
014,014,038
014,014,175
014,014,226
014,014,248
014,015,074
014,015,051
014,015,011
014,015,089
014,015,143
014,015,037
014,015,181
014,015,118
014,015,030
014,015,065
014,015,116
014,015,183
014,015,032
014,015,141
014,015,018
014,015,167
014,015,147
014,015,021
014,015,134
014,015,044
014,015,015
014,015,112
014,015,135
014,015,175
014,015,064
014,015,010
014,015,187
014,015,114
014,015,138
014,015,171
014,015,198
014,015,111
014,015,188
014,015,084
014,015,140
014,015,027
014,015,098
014,015,036
014,015,115
014,015,053
014,015,014
014,015,184
014,015,161
014,015,043
014,015,097
014,015,085
014,015,056
014,015,164
014,015,149
014,015,012
014,015,136
014,015,193
014,015,016
014,015,123
014,015,146
014,015,106
014,015,129
014,015,150
014,015,102
014,015,160
014,015,121
014,015,073
014,015,144
014,015,024
014,015,020
014,015,159
014,015,049
014,015,077
014,015,045
014,015,008
014,015,009
014,015,050
014,015,173
014,015,004
014,015,124
014,015,091
014,015,127
014,015,048
014,015,040
014,015,176
014,015,002
014,015,182
014,015,163
014,015,001
014,015,178
014,015,185
014,015,005
014,015,166
014,015,062
014,015,025
014,015,153
014,015,000
014,015,042
014,015,058
014,015,070
014,015,156
014,015,133
014,015,067
014,015,113
014,015,094
014,016,005
014,016,050
014,016,008
014,016,059
014,016,031
014,016,041
014,016,090
014,016,056
014,016,017
014,016,063
014,016,027
014,016,052
014,016,044
014,016,062
014,016,011
014,016,003
014,016,075
014,016,070
014,016,096
014,016,010
014,016,057
014,016,061
014,016,012
014,016,077
014,016,069
014,016,065
014,016,079
014,016,006
014,016,099
014,016,042
014,016,016
014,016,040
014,016,088
014,016,039
014,016,049
014,016,060
014,016,021
014,016,007
014,016,055
014,016,014
014,016,092
014,016,078
014,016,029
014,016,046
014,016,068
014,016,034
014,016,071
014,016,094
014,016,080
014,016,082
014,016,002
014,016,053
014,016,038
014,016,048
014,016,032
014,016,051
014,016,043
014,016,098
014,016,054
014,016,036
014,016,067
014,016,084
014,016,024
014,016,018
014,016,095
014,016,045
014,016,076
014,016,019
014,016,013
014,016,035
014,016,047
014,016,023
014,016,093
014,016,030
014,016,025
014,016,073
014,016,028
014,016,058
014,016,091
014,016,074
014,016,033
014,016,026
014,016,066
014,016,064
014,016,004
014,016,087
014,016,089
014,016,081
014,016,022
014,016,009
014,016,085
014,016,015
014,016,072
014,016,083
014,016,001
014,016,020
014,016,097
014,016,000
014,016,086
014,016,037
015,001,396
015,001,1489
015,001,473
015,001,1173
015,001,374
015,001,426
015,001,1579
015,001,1392
015,001,155
015,001,053
015,001,921
015,001,858
015,001,1435
015,001,716
015,001,763
015,001,651
015,001,738
015,001,1105
015,001,399
015,001,200
015,001,1562
015,001,1073
015,001,319
015,001,264
015,001,1404
015,001,605
015,001,1030
015,001,1473
015,001,223
015,001,135
015,001,474
015,001,207
015,001,955
015,001,108
015,001,724
015,001,498
015,001,048
015,001,305
015,001,275
015,001,838
015,001,1312
015,001,055
015,001,1580
015,001,1130
015,001,191
015,001,817
015,001,150
015,001,283
015,001,1356
015,001,1332
015,001,222
015,001,528
015,001,534
015,001,441
015,001,1101
015,001,751
015,001,465
015,001,068
015,001,403
015,001,601
015,001,1199
015,001,961
015,001,174
015,001,1503
015,001,795
015,001,1518
015,001,1186
015,001,194
015,001,880
015,001,1288
015,001,353
015,001,107
015,001,1310
015,001,169
015,001,1336
015,001,1287
015,001,1595
015,001,1055
015,001,008
015,001,946
015,001,177
015,001,1063
015,001,326
015,001,944
015,001,787
015,001,1229
015,001,141
015,001,496
015,001,249
015,001,1314
015,001,1451
015,001,007
015,001,145
015,001,1126
015,001,1235
015,001,1052
015,001,1018
015,001,592
015,001,067
015,001,033
015,002,1164
015,002,1247
015,002,289
015,002,1344
015,002,461
015,002,1272
015,002,588
015,002,058
015,002,1205
015,002,1460
015,002,829
015,002,713
015,002,604
015,002,668
015,002,491
015,002,548
015,002,1238
015,002,1292
015,002,348
015,002,787
015,002,519
015,002,1094
015,002,709
015,002,464
015,002,1043
015,002,249
015,002,1334
015,002,555
015,002,726
015,002,298
015,002,1217
015,002,983
015,002,659
015,002,1177
015,002,026
015,002,1192
015,002,140
015,002,398
015,002,1461
015,002,1149
015,002,1038
015,002,1160
015,002,1452
015,002,395
015,002,981
015,002,443
015,002,718
015,002,263
015,002,276
015,002,591
015,002,900
015,002,872
015,002,038
015,002,1032
015,002,1181
015,002,1365
015,002,715
015,002,738
015,002,396
015,002,1295
015,002,1045
015,002,811
015,002,1185
015,002,231
015,002,423
015,002,580
015,002,1071
015,002,148
015,002,1068
015,002,945
015,002,967
015,002,467
015,002,1438
015,002,937
015,002,758
015,002,1398
015,002,1343
015,002,774
015,002,1374
015,002,734
015,002,202
015,002,312
015,002,1234
015,002,924
015,002,384
015,002,980
015,002,1202
015,002,820
015,002,424
015,002,700
015,002,616
015,002,747
015,002,1128
015,002,831
015,002,218
015,002,1391
015,002,182
015,002,1216
015,002,1178
015,002,826
015,003,636
015,003,067
015,003,107
015,003,277
015,003,120
015,003,181
015,003,663
015,003,1285
015,003,508
015,003,137
015,003,883
015,003,090
015,003,1246
015,003,822
015,003,053
015,003,999
015,003,418
015,003,213
015,003,236
015,003,681
015,003,227
015,003,379
015,003,443
015,003,1117
015,003,1125
015,003,748
015,003,018
015,003,1111
015,003,130
015,003,012
015,003,915
015,003,785
015,003,1040
015,003,142
015,003,005
015,003,612
015,003,1197
015,003,1363
015,003,317
015,003,661
015,003,959
015,003,1387
015,003,711
015,003,1017
015,003,1100
015,003,462
015,003,560
015,003,841
015,003,1069
015,003,896
015,003,891
015,003,333
015,003,1381
015,003,1386
015,003,558
015,003,371
015,003,1108
015,003,632
015,003,847
015,003,1020
015,003,978
015,003,843
015,003,361
015,003,476
015,003,1071
015,003,084
015,003,561
015,003,799
015,003,169
015,003,1312
015,003,1327
015,003,368
015,003,1234
015,003,1275
015,003,168
015,003,771
015,003,742
015,003,340
015,003,044
015,003,1347
015,003,668
015,003,1226
015,003,355
015,003,175
015,003,631
015,003,920
015,003,1043
015,003,917
015,003,122
015,003,265
015,003,016
015,003,966
015,003,880
015,003,286
015,003,1397
015,003,802
015,003,071
015,003,010
015,003,990
015,003,006
015,004,245
015,004,147
015,004,923
015,004,117
015,004,836
015,004,861
015,004,083
015,004,181
015,004,468
015,004,1255
015,004,799
015,004,1165
015,004,1018
015,004,684
015,004,288
015,004,954
015,004,306
015,004,166
015,004,546
015,004,1067
015,004,211
015,004,248
015,004,1103
015,004,629
015,004,1082
015,004,1095
015,004,801
015,004,232
015,004,1074
015,004,931
015,004,424
015,004,1109
015,004,984
015,004,945
015,004,122
015,004,631
015,004,252
015,004,294
015,004,648
015,004,291
015,004,1142
015,004,904
015,004,498
015,004,589
015,004,855
015,004,762
015,004,270
015,004,858
015,004,339
015,004,371
015,004,214
015,004,702
015,004,966
015,004,1059
015,004,1070
015,004,1090
015,004,206
015,004,515
015,004,102
015,004,491
015,004,1269
015,004,746
015,004,271
015,004,310
015,004,057
015,004,824
015,004,224
015,004,1119
015,004,1176
015,004,1147
015,004,924
015,004,174
015,004,265
015,004,1224
015,004,1012
015,004,508
015,004,366
015,004,852
015,004,994
015,004,738
015,004,1270
015,004,871
015,004,1081
015,004,034
015,004,1193
015,004,892
015,004,1265
015,004,768
015,004,1230
015,004,1033
015,004,268
015,004,236
015,004,655
015,004,1048
015,004,665
015,004,064
015,004,1235
015,004,791
015,004,495
015,004,037
015,005,325
015,005,516
015,005,965
015,005,563
015,005,376
015,005,1133
015,005,988
015,005,631
015,005,625
015,005,931
015,005,339
015,005,885
015,005,1144
015,005,638
015,005,366
015,005,1079
015,005,790
015,005,1199
015,005,963
015,005,828
015,005,742
015,005,1137
015,005,086
015,005,674
015,005,949
015,005,000
015,005,1018
015,005,185
015,005,193
015,005,133
015,005,142
015,005,613
015,005,093
015,005,837
015,005,455
015,005,032
015,005,816
015,005,550
015,005,1157
015,005,241
015,005,148
015,005,688
015,005,1166
015,005,749
015,005,830
015,005,927
015,005,1105
015,005,320
015,005,679
015,005,041
015,005,1118
015,005,001
015,005,705
015,005,685
015,005,578
015,005,171
015,005,591
015,005,976
015,005,947
015,005,1001
015,005,852
015,005,929
015,005,766
015,005,1192
015,005,080
015,005,445
015,005,813
015,005,772
015,005,146
015,005,121
015,005,049
015,005,069
015,005,575
015,005,169
015,005,022
015,005,1081
015,005,618
015,005,288
015,005,806
015,005,444
015,005,792
015,005,671
015,005,768
015,005,477
015,005,912
015,005,252
015,005,820
015,005,269
015,005,864
015,005,1156
015,005,113
015,005,1016
015,005,1026
015,005,202
015,005,208
015,005,1017
015,005,257
015,005,823
015,005,893
015,005,941
015,006,934
015,006,809
015,006,052
015,006,1010
015,006,288
015,006,606
015,006,038
015,006,616
015,006,915
015,006,123
015,006,097
015,006,542
015,006,545
015,006,650
015,006,451
015,006,402
015,006,257
015,006,511
015,006,733
015,006,834
015,006,1033
015,006,950
015,006,980
015,006,790
015,006,333
015,006,992
015,006,028
015,006,862
015,006,294
015,006,214
015,006,1088
015,006,942
015,006,930
015,006,1090
015,006,811
015,006,860
015,006,991
015,006,226
015,006,520
015,006,384
015,006,611
015,006,1066
015,006,316
015,006,872
015,006,576
015,006,467
015,006,848
015,006,121
015,006,994
015,006,1046
015,006,376
015,006,102
015,006,882
015,006,1008
015,006,948
015,006,072
015,006,279
015,006,665
015,006,569
015,006,657
015,006,896
015,006,210
015,006,045
015,006,687
015,006,912
015,006,362
015,006,676
015,006,651
015,006,714
015,006,131
015,006,908
015,006,013
015,006,894
015,006,1091
015,006,436
015,006,489
015,006,635
015,006,893
015,006,599
015,006,721
015,006,096
015,006,670
015,006,117
015,006,620
015,006,869
015,006,540
015,006,383
015,006,393
015,006,678
015,006,249
015,006,361
015,006,325
015,006,169
015,006,165
015,006,638
015,006,996
015,006,057
015,006,368
015,006,712
015,006,587
015,007,139
015,007,488
015,007,671
015,007,194
015,007,669
015,007,307
015,007,789
015,007,946
015,007,375
015,007,709
015,007,315
015,007,786
015,007,170
015,007,937
015,007,836
015,007,589
015,007,286
015,007,422
015,007,658
015,007,673
015,007,477
015,007,256
015,007,497
015,007,083
015,007,086
015,007,558
015,007,287
015,007,191
015,007,361
015,007,816
015,007,513
015,007,719
015,007,386
015,007,815
015,007,959
015,007,036
015,007,977
015,007,739
015,007,130
015,007,060
015,007,351
015,007,376
015,007,562
015,007,440
015,007,413
015,007,489
015,007,538
015,007,368
015,007,588
015,007,888
015,007,095
015,007,417
015,007,868
015,007,571
015,007,714
015,007,131
015,007,889
015,007,641
015,007,901
015,007,643
015,007,841
015,007,276
015,007,008
015,007,138
015,007,419
015,007,061
015,007,690
015,007,437
015,007,624
015,007,504
015,007,218
015,007,746
015,007,365
015,007,543
015,007,862
015,007,082
015,007,058
015,007,269
015,007,802
015,007,320
015,007,895
015,007,508
015,007,987
015,007,900
015,007,475
015,007,757
015,007,871
015,007,920
015,007,102
015,007,737
015,007,869
015,007,581
015,007,238
015,007,827
015,007,854
015,007,296
015,007,700
015,007,027
015,007,168
015,007,195
015,008,026
015,008,046
015,008,650
015,008,845
015,008,176
015,008,798
015,008,260
015,008,886
015,008,386
015,008,233
015,008,538
015,008,644
015,008,184
015,008,801
015,008,203
015,008,723
015,008,564
015,008,573
015,008,476
015,008,087
015,008,804
015,008,239
015,008,531
015,008,216
015,008,407
015,008,291
015,008,265
015,008,434
015,008,095
015,008,808
015,008,565
015,008,600
015,008,599
015,008,830
015,008,394
015,008,098
015,008,852
015,008,338
015,008,337
015,008,678
015,008,582
015,008,243
015,008,374
015,008,751
015,008,675
015,008,873
015,008,127
015,008,231
015,008,350
015,008,770
015,008,633
015,008,391
015,008,025
015,008,064
015,008,494
015,008,258
015,008,593
015,008,870
015,008,715
015,008,296
015,008,279
015,008,853
015,008,509
015,008,149
015,008,288
015,008,544
015,008,877
015,008,277
015,008,055
015,008,315
015,008,378
015,008,502
015,008,512
015,008,785
015,008,177
015,008,432
015,008,085
015,008,664
015,008,117
015,008,187
015,008,402
015,008,897
015,008,140
015,008,493
015,008,457
015,008,481
015,008,174
015,008,889
015,008,340
015,008,370
015,008,345
015,008,658
015,008,308
015,008,368
015,008,081
015,008,647
015,008,214
015,008,677
015,008,061
015,008,034
015,009,681
015,009,706
015,009,658
015,009,084
015,009,315
015,009,278
015,009,655
015,009,259
015,009,262
015,009,601
015,009,239
015,009,529
015,009,114
015,009,210
015,009,725
015,009,699
015,009,332
015,009,606
015,009,610
015,009,387
015,009,087
015,009,351
015,009,312
015,009,779
015,009,032
015,009,621
015,009,386
015,009,560
015,009,594
015,009,342
015,009,362
015,009,116
015,009,288
015,009,319
015,009,716
015,009,663
015,009,568
015,009,079
015,009,176
015,009,008
015,009,789
015,009,458
015,009,554
015,009,505
015,009,245
015,009,128
015,009,216
015,009,160
015,009,494
015,009,647
015,009,194
015,009,325
015,009,753
015,009,733
015,009,466
015,009,495
015,009,326
015,009,195
015,009,390
015,009,596
015,009,525
015,009,588
015,009,163
015,009,692
015,009,627
015,009,076
015,009,406
015,009,025
015,009,280
015,009,243
015,009,164
015,009,555
015,009,573
015,009,759
015,009,214
015,009,388
015,009,252
015,009,452
015,009,565
015,009,050
015,009,659
015,009,281
015,009,123
015,009,175
015,009,549
015,009,642
015,009,542
015,009,784
015,009,269
015,009,758
015,009,691
015,009,418
015,009,769
015,009,059
015,009,238
015,009,673
015,009,597
015,009,734
015,009,337
015,009,251
015,010,292
015,010,442
015,010,674
015,010,625
015,010,431
015,010,642
015,010,237
015,010,146
015,010,120
015,010,325
015,010,062
015,010,659
015,010,232
015,010,375
015,010,598
015,010,500
015,010,049
015,010,549
015,010,685
015,010,447
015,010,698
015,010,679
015,010,118
015,010,134
015,010,162
015,010,430
015,010,289
015,010,026
015,010,595
015,010,329
015,010,170
015,010,084
015,010,112
015,010,600
015,010,236
015,010,418
015,010,136
015,010,457
015,010,196
015,010,264
015,010,565
015,010,173
015,010,654
015,010,581
015,010,210
015,010,044
015,010,372
015,010,562
015,010,038
015,010,542
015,010,033
015,010,324
015,010,534
015,010,489
015,010,211
015,010,045
015,010,592
015,010,521
015,010,075
015,010,183
015,010,336
015,010,135
015,010,610
015,010,415
015,010,623
015,010,048
015,010,294
015,010,345
015,010,028
015,010,269
015,010,322
015,010,006
015,010,411
015,010,613
015,010,361
015,010,103
015,010,354
015,010,464
015,010,273
015,010,691
015,010,434
015,010,323
015,010,247
015,010,546
015,010,311
015,010,157
015,010,245
015,010,421
015,010,585
015,010,532
015,010,022
015,010,018
015,010,278
015,010,547
015,010,053
015,010,052
015,010,378
015,010,047
015,010,235
015,010,126
015,011,080
015,011,587
015,011,480
015,011,455
015,011,029
015,011,596
015,011,246
015,011,303
015,011,551
015,011,585
015,011,477
015,011,565
015,011,039
015,011,044
015,011,015
015,011,021
015,011,362
015,011,260
015,011,198
015,011,276
015,011,043
015,011,350
015,011,549
015,011,280
015,011,257
015,011,425
015,011,568
015,011,547
015,011,141
015,011,570
015,011,109
015,011,349
015,011,454
015,011,261
015,011,262
015,011,573
015,011,187
015,011,174
015,011,136
015,011,579
015,011,061
015,011,438
015,011,580
015,011,397
015,011,495
015,011,196
015,011,088
015,011,470
015,011,574
015,011,069
015,011,330
015,011,386
015,011,369
015,011,365
015,011,590
015,011,354
015,011,277
015,011,165
015,011,517
015,011,403
015,011,075
015,011,098
015,011,435
015,011,020
015,011,010
015,011,313
015,011,320
015,011,229
015,011,458
015,011,485
015,011,160
015,011,493
015,011,594
015,011,394
015,011,121
015,011,038
015,011,134
015,011,416
015,011,331
015,011,550
015,011,249
015,011,123
015,011,332
015,011,356
015,011,336
015,011,076
015,011,558
015,011,322
015,011,162
015,011,060
015,011,392
015,011,552
015,011,473
015,011,202
015,011,243
015,011,538
015,011,395
015,011,560
015,011,107
015,011,582
015,012,329
015,012,385
015,012,302
015,012,039
015,012,411
015,012,386
015,012,045
015,012,282
015,012,014
015,012,279
015,012,348
015,012,311
015,012,204
015,012,223
015,012,498
015,012,322
015,012,052
015,012,366
015,012,219
015,012,087
015,012,109
015,012,456
015,012,298
015,012,492
015,012,086
015,012,160
015,012,212
015,012,299
015,012,123
015,012,476
015,012,261
015,012,336
015,012,339
015,012,093
015,012,260
015,012,077
015,012,096
015,012,258
015,012,486
015,012,020
015,012,365
015,012,017
015,012,027
015,012,377
015,012,080
015,012,221
015,012,005
015,012,276
015,012,183
015,012,452
015,012,330
015,012,379
015,012,316
015,012,196
015,012,284
015,012,409
015,012,135
015,012,106
015,012,076
015,012,234
015,012,479
015,012,254
015,012,451
015,012,089
015,012,369
015,012,417
015,012,040
015,012,095
015,012,072
015,012,156
015,012,247
015,012,463
015,012,278
015,012,373
015,012,362
015,012,374
015,012,149
015,012,220
015,012,428
015,012,464
015,012,124
015,012,090
015,012,248
015,012,422
015,012,443
015,012,375
015,012,371
015,012,158
015,012,186
015,012,497
015,012,346
015,012,286
015,012,364
015,012,094
015,012,163
015,012,438
015,012,445
015,012,150
015,012,166
015,012,325
015,013,089
015,013,272
015,013,030
015,013,111
015,013,099
015,013,220
015,013,285
015,013,130
015,013,157
015,013,316
015,013,200
015,013,133
015,013,246
015,013,052
015,013,213
015,013,020
015,013,307
015,013,169
015,013,087
015,013,048
015,013,269
015,013,181
015,013,186
015,013,270
015,013,226
015,013,117
015,013,331
015,013,115
015,013,214
015,013,295
015,013,383
015,013,059
015,013,146
015,013,014
015,013,392
015,013,201
015,013,288
015,013,061
015,013,262
015,013,265
015,013,104
015,013,259
015,013,031
015,013,241
015,013,131
015,013,239
015,013,154
015,013,185
015,013,361
015,013,267
015,013,170
015,013,339
015,013,242
015,013,278
015,013,227
015,013,317
015,013,006
015,013,232
015,013,204
015,013,244
015,013,004
015,013,322
015,013,376
015,013,182
015,013,126
015,013,007
015,013,016
015,013,179
015,013,354
015,013,314
015,013,188
015,013,276
015,013,345
015,013,302
015,013,385
015,013,081
015,013,221
015,013,323
015,013,055
015,013,305
015,013,264
015,013,002
015,013,336
015,013,116
015,013,284
015,013,356
015,013,003
015,013,036
015,013,252
015,013,245
015,013,027
015,013,022
015,013,041
015,013,312
015,013,040
015,013,167
015,013,325
015,013,145
015,013,026
015,013,140
015,014,143
015,014,230
015,014,169
015,014,131
015,014,249
015,014,221
015,014,246
015,014,090
015,014,012
015,014,200
015,014,193
015,014,180
015,014,181
015,014,102
015,014,088
015,014,203
015,014,211
015,014,062
015,014,162
015,014,075
015,014,237
015,014,294
015,014,147
015,014,031
015,014,201
015,014,046
015,014,268
015,014,087
015,014,070
015,014,071
015,014,207
015,014,051
015,014,295
015,014,297
015,014,159
015,014,248
015,014,007
015,014,276
015,014,066
015,014,160
015,014,288
015,014,296
015,014,161
015,014,126
015,014,274
015,014,208
015,014,164
015,014,030
015,014,000
015,014,261
015,014,235
015,014,289
015,014,195
015,014,079
015,014,188
015,014,185
015,014,042
015,014,272
015,014,238
015,014,260
015,014,106
015,014,226
015,014,014
015,014,024
015,014,034
015,014,293
015,014,089
015,014,120
015,014,178
015,014,255
015,014,095
015,014,078
015,014,184
015,014,081
015,014,250
015,014,017
015,014,197
015,014,299
015,014,096
015,014,124
015,014,174
015,014,283
015,014,084
015,014,005
015,014,236
015,014,033
015,014,298
015,014,291
015,014,209
015,014,269
015,014,220
015,014,064
015,014,285
015,014,135
015,014,094
015,014,076
015,014,060
015,014,016
015,014,108
015,014,041
015,015,013
015,015,184
015,015,081
015,015,158
015,015,131
015,015,000
015,015,067
015,015,102
015,015,144
015,015,113
015,015,172
015,015,077
015,015,153
015,015,007
015,015,137
015,015,076
015,015,093
015,015,075
015,015,190
015,015,177
015,015,127
015,015,186
015,015,164
015,015,122
015,015,036
015,015,097
015,015,196
015,015,105
015,015,012
015,015,087
015,015,182
015,015,083
015,015,061
015,015,125
015,015,088
015,015,035
015,015,171
015,015,017
015,015,046
015,015,189
015,015,121
015,015,181
015,015,133
015,015,140
015,015,085
015,015,123
015,015,018
015,015,025
015,015,074
015,015,180
015,015,011
015,015,048
015,015,112
015,015,044
015,015,089
015,015,187
015,015,003
015,015,193
015,015,165
015,015,020
015,015,057
015,015,115
015,015,109
015,015,008
015,015,050
015,015,032
015,015,063
015,015,095
015,015,002
015,015,173
015,015,103
015,015,159
015,015,047
015,015,138
015,015,042
015,015,101
015,015,195
015,015,162
015,015,183
015,015,124
015,015,198
015,015,016
015,015,052
015,015,148
015,015,054
015,015,135
015,015,073
015,015,078
015,015,099
015,015,134
015,015,005
015,015,072
015,015,174
015,015,034
015,015,070
015,015,118
015,015,009
015,015,199
015,015,049
015,015,185
015,016,040
015,016,047
015,016,074
015,016,078
015,016,035
015,016,005
015,016,026
015,016,056
015,016,062
015,016,084
015,016,053
015,016,070
015,016,099
015,016,080
015,016,009
015,016,082
015,016,088
015,016,027
015,016,083
015,016,061
015,016,089
015,016,043
015,016,036
015,016,003
015,016,001
015,016,063
015,016,033
015,016,096
015,016,058
015,016,041
015,016,024
015,016,081
015,016,055
015,016,054
015,016,006
015,016,095
015,016,008
015,016,023
015,016,000
015,016,016
015,016,020
015,016,019
015,016,037
015,016,034
015,016,004
015,016,071
015,016,086
015,016,032
015,016,044
015,016,065
015,016,010
015,016,002
015,016,094
015,016,072
015,016,060
015,016,038
015,016,050
015,016,090
015,016,039
015,016,075
015,016,073
015,016,014
015,016,092
015,016,030
015,016,091
015,016,068
015,016,011
015,016,066
015,016,057
015,016,025
015,016,049
015,016,013
015,016,052
015,016,098
015,016,045
015,016,042
015,016,059
015,016,077
015,016,093
015,016,017
015,016,012
015,016,051
015,016,079
015,016,015
015,016,046
015,016,076
015,016,029
015,016,031
015,016,087
015,016,085
015,016,007
015,016,097
015,016,069
015,016,018
015,016,048
015,016,028
015,016,064
015,016,021
015,016,022
015,016,067
016,001,1522
016,001,398
016,001,543
016,001,159
016,001,251
016,001,758
016,001,1467
016,001,1385
016,001,981
016,001,1225
016,001,603
016,001,198
016,001,177
016,001,142
016,001,958
016,001,126
016,001,819
016,001,1490
016,001,233
016,001,1160
016,001,419
016,001,092
016,001,822
016,001,046
016,001,1075
016,001,275
016,001,980
016,001,914
016,001,912
016,001,016
016,001,1394
016,001,337
016,001,1244
016,001,636
016,001,1445
016,001,661
016,001,1114
016,001,1259
016,001,520
016,001,1253
016,001,107
016,001,547
016,001,1035
016,001,082
016,001,267
016,001,1400
016,001,1409
016,001,1103
016,001,1383
016,001,1555
016,001,738
016,001,409
016,001,357
016,001,1245
016,001,1330
016,001,1118
016,001,332
016,001,1234
016,001,399
016,001,665
016,001,358
016,001,383
016,001,910
016,001,827
016,001,1401
016,001,098
016,001,1106
016,001,034
016,001,1556
016,001,1494
016,001,1399
016,001,026
016,001,1240
016,001,634
016,001,784
016,001,1411
016,001,237
016,001,621
016,001,533
016,001,440
016,001,895
016,001,420
016,001,525
